power,cruise speed,bandwidth,quality,illuminance,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3,req_4,req_5
48.0,0.5104,19.7288,2.0,105206.5969,2.0,112.3756,2.8126,1.0,True,True,True,True,True,True
5.0,3.2996,42.8446,0.0,28832.7284,2.0,57.3365,5.6868,1.0,True,True,True,True,True,True
7.0,3.2494,25.6863,2.0,95978.441,0.0,107.1418,3.3861,0.0,True,True,True,True,True,True
97.0,4.5443,22.9127,2.0,92361.4186,2.0,106.6706,3.6946,1.0,True,True,True,True,True,True
7.0,2.6192,31.432,1.0,22553.0254,0.0,22.4204,6.8736,1.0,False,False,False,True,True,True
39.0,0.5367,41.5953,2.0,47975.3266,1.0,29.637,1.2338,1.0,False,False,False,True,True,True
56.0,0.3859,26.1342,0.0,40974.1787,1.0,91.9174,2.448,0.0,True,True,True,True,True,True
5.0,4.5685,18.1162,1.0,70788.4331,2.0,15.6591,6.0548,0.0,False,False,False,True,True,True
91.0,2.2988,34.8842,0.0,84612.8999,0.0,118.1926,4.7943,0.0,True,True,True,True,True,True
69.0,3.1624,43.9877,2.0,1046.7024,1.0,117.2942,0.1986,0.0,True,True,True,True,True,True
0.0,3.1674,21.8471,1.0,103847.1764,1.0,67.7871,7.69,1.0,True,True,True,True,True,True
80.0,4.726,35.6581,2.0,69289.0107,2.0,49.8421,5.2956,1.0,True,True,True,True,True,True
80.0,4.7699,48.1251,2.0,92474.6157,1.0,111.646,1.977,0.0,True,True,True,True,True,True
9.0,1.3952,15.0084,2.0,80492.3275,2.0,110.5223,5.2946,1.0,True,True,True,True,True,True
51.0,2.4539,13.6275,1.0,118779.8386,1.0,23.7577,1.5044,0.0,False,False,True,True,True,True
91.0,4.9606,40.6436,0.0,60949.7218,2.0,61.1961,7.175,0.0,False,False,False,True,True,True
4.0,4.0105,34.8612,0.0,115439.7011,0.0,60.9077,4.1782,0.0,True,True,True,True,True,True
9.0,0.1485,40.9204,1.0,11919.6982,2.0,110.144,9.0652,1.0,True,True,True,True,True,True
62.0,0.9881,34.0559,1.0,49080.3091,0.0,6.1974,8.9825,1.0,False,True,True,True,True,True
17.0,4.2797,46.3521,0.0,119916.9148,0.0,39.3907,1.6564,0.0,False,True,True,True,True,True
4.0,4.133,47.5367,2.0,29630.339,0.0,74.6822,1.5246,1.0,True,True,True,True,True,True
29.0,1.4533,33.7995,2.0,111607.987,1.0,118.7513,3.0088,1.0,True,True,True,True,True,True
38.0,0.4915,48.0677,2.0,27995.3888,1.0,90.4773,0.38,1.0,True,True,True,True,True,True
36.0,3.5265,45.592,1.0,56755.3192,0.0,118.017,4.7919,0.0,True,True,True,True,True,True
63.0,4.7787,39.7986,1.0,63824.9365,1.0,92.522,4.5168,0.0,False,False,True,True,True,True
0.0,1.6176,18.1291,0.0,59533.5556,2.0,98.4703,1.4972,0.0,True,True,True,True,True,True
32.0,0.3881,31.3994,1.0,33167.4168,1.0,21.873,2.568,1.0,False,False,False,True,True,True
3.0,2.2631,37.9482,1.0,25951.0573,0.0,108.6045,4.0607,0.0,True,True,True,True,True,True
49.0,2.209,34.0839,2.0,70644.7168,0.0,93.5286,1.9849,1.0,True,True,True,True,True,True
29.0,4.2936,41.8766,1.0,101302.1488,1.0,87.2267,2.7812,1.0,True,True,True,True,True,True
94.0,4.5024,24.79,0.0,35563.1992,2.0,105.5027,1.0532,1.0,True,True,True,True,True,True
66.0,0.3086,37.2166,1.0,110370.0309,1.0,91.295,5.8824,1.0,True,True,True,True,True,True
61.0,2.4056,46.1046,0.0,40198.5914,2.0,86.299,8.267,0.0,False,True,True,True,True,True
6.0,2.563,31.1071,1.0,66695.2972,0.0,78.6157,4.6333,1.0,True,True,True,True,True,True
71.0,3.8809,41.0125,2.0,55570.7381,1.0,46.9199,0.0924,1.0,True,True,True,True,True,True
18.0,4.1136,19.8169,2.0,92371.3355,1.0,119.8671,6.559,0.0,False,True,True,True,True,True
90.0,0.4507,47.1458,2.0,12214.3615,1.0,59.9655,1.301,1.0,True,True,True,True,True,True
97.0,3.0261,20.2199,0.0,25648.4649,0.0,8.7087,1.834,1.0,False,True,True,True,True,True
43.0,3.2548,29.6664,2.0,50347.0323,2.0,51.5189,4.1535,1.0,False,True,True,True,True,True
24.0,2.0766,43.2718,0.0,61390.5348,2.0,27.5963,5.7629,1.0,False,False,False,True,True,True
41.0,4.265,26.1261,0.0,68772.5066,2.0,27.4054,3.2024,0.0,False,False,False,True,True,True
90.0,4.9757,21.156,1.0,37310.9863,0.0,101.3169,4.0977,1.0,True,True,True,True,True,True
93.0,3.9933,13.6668,1.0,49318.1061,2.0,60.852,4.5005,0.0,False,True,True,True,True,True
9.0,0.313,38.2785,0.0,63933.3625,1.0,77.3994,2.9212,1.0,True,True,True,True,True,True
69.0,3.7991,11.0267,2.0,25936.9547,0.0,35.2122,7.5335,1.0,False,False,True,True,True,True
54.0,1.2692,44.2247,0.0,68903.4584,0.0,12.2814,1.3925,0.0,False,False,False,True,True,True
26.0,0.8083,38.4982,1.0,8343.23,1.0,39.5981,2.7397,0.0,True,True,True,True,True,True
4.0,2.6738,44.2156,0.0,46040.8726,1.0,76.3647,0.8424,1.0,True,True,True,True,True,True
87.0,2.4055,14.9293,2.0,4159.5569,0.0,34.4568,1.9948,1.0,False,False,True,True,True,True
53.0,2.4919,20.1451,2.0,2578.0456,1.0,15.2499,3.1662,0.0,False,False,True,True,True,True
57.0,0.1975,36.5292,1.0,112625.6882,0.0,40.432,3.6108,0.0,True,True,True,True,True,True
35.0,1.9142,29.0456,0.0,12881.4336,0.0,90.3379,1.3177,0.0,True,True,True,True,True,True
49.0,1.4723,29.5238,0.0,91608.9034,1.0,78.1469,2.2816,1.0,True,True,True,True,True,True
75.0,2.9797,31.7192,0.0,2041.9437,0.0,117.8416,9.1324,0.0,True,True,True,True,True,True
96.0,3.6505,14.7437,2.0,55948.3222,2.0,10.1613,0.1212,1.0,False,False,False,True,True,True
66.0,0.0717,42.9992,0.0,78195.4397,0.0,55.0698,3.8553,1.0,True,True,True,True,True,True
53.0,3.6582,43.6156,2.0,24466.6077,2.0,43.0576,3.6054,1.0,True,True,True,True,True,True
38.0,4.7679,26.4893,2.0,6728.7089,1.0,29.3441,7.9703,1.0,False,False,False,True,True,True
5.0,0.391,30.197,1.0,31037.7658,1.0,35.8848,9.7893,1.0,False,False,True,True,True,True
38.0,3.3036,37.6216,0.0,44118.1418,2.0,82.6429,6.0633,1.0,True,True,True,True,True,True
0.0,3.2588,14.843,2.0,43290.6825,1.0,46.609,3.3594,0.0,True,True,True,True,True,True
93.0,2.5984,48.7007,2.0,108118.9003,2.0,18.9806,2.2097,1.0,False,False,False,True,True,True
25.0,3.2162,22.6417,2.0,106192.9449,2.0,52.1348,5.2759,1.0,True,True,True,True,True,True
78.0,4.9733,43.2741,1.0,74173.3014,1.0,39.2913,5.5485,1.0,False,False,True,True,True,True
10.0,2.51,33.8831,1.0,89719.187,2.0,14.0057,6.3575,1.0,False,False,True,True,True,True
45.0,4.0552,13.9692,2.0,15527.7662,0.0,95.8131,3.5882,0.0,True,True,True,True,True,True
35.0,3.9107,22.0755,2.0,38142.3029,1.0,62.7264,7.1369,0.0,False,False,False,True,True,True
13.0,4.5789,46.0925,1.0,89324.7063,1.0,65.2545,7.0591,1.0,False,True,True,True,True,True
31.0,1.5478,44.4947,2.0,13060.9025,0.0,59.1319,5.7252,0.0,True,True,True,True,True,True
66.0,3.303,28.2069,0.0,97007.5995,0.0,37.408,7.6271,1.0,False,False,True,True,True,True
51.0,2.0392,37.0046,0.0,81700.0835,2.0,32.3645,4.7432,1.0,False,False,False,True,True,True
25.0,4.7479,11.8847,0.0,15924.0428,0.0,27.113,5.7646,1.0,False,False,True,True,True,True
83.0,4.14,42.2602,2.0,36550.7284,1.0,37.4228,1.33,0.0,False,False,True,True,True,True
65.0,0.825,39.3002,1.0,48876.8154,2.0,64.1404,6.7353,1.0,True,True,True,True,True,True
75.0,1.7403,16.985,1.0,23426.0225,1.0,16.4959,1.7603,0.0,False,False,False,True,True,True
49.0,1.8763,15.2399,0.0,34855.4776,1.0,41.1608,9.027,1.0,True,True,True,True,True,True
93.0,2.5026,47.125,1.0,68338.0649,1.0,49.4558,5.9968,0.0,False,True,True,True,True,True
72.0,2.9714,10.3937,1.0,52057.6578,0.0,52.5101,2.3443,0.0,True,True,True,True,True,True
52.0,4.9509,31.688,2.0,77486.3314,1.0,35.8267,7.3226,1.0,False,False,False,True,True,True
25.0,2.8829,23.0782,1.0,88634.7821,1.0,75.8646,0.4305,1.0,True,True,True,True,True,True
25.0,3.4704,34.4122,0.0,72494.0579,2.0,81.9575,4.281,1.0,True,True,True,True,True,True
74.0,4.9708,17.1591,2.0,33742.1092,2.0,95.711,5.8588,1.0,False,False,False,True,True,True
59.0,4.1567,43.5405,0.0,27234.2756,1.0,51.0429,6.034,0.0,True,True,True,True,True,True
14.0,0.9493,43.8719,1.0,100392.2608,2.0,5.2337,2.5521,1.0,True,True,True,True,True,True
7.0,4.8862,29.413,0.0,12346.8302,0.0,110.8701,3.7394,0.0,False,False,True,True,True,True
37.0,1.5218,12.8065,1.0,75412.4545,2.0,79.1097,6.5964,1.0,False,True,True,True,True,True
62.0,1.0171,29.8763,0.0,69235.5588,0.0,36.7208,3.0519,1.0,True,True,True,True,True,True
49.0,0.3631,31.473,2.0,98041.4016,2.0,61.1435,8.2658,0.0,True,True,True,False,True,True
79.0,1.6257,18.2012,2.0,104155.0431,1.0,116.5107,4.5848,0.0,True,True,True,True,True,True
68.0,2.3066,22.7604,2.0,105009.0648,1.0,30.0977,8.7308,1.0,False,False,False,True,True,True
70.0,0.9253,13.7715,0.0,87325.0831,0.0,63.146,2.5584,0.0,True,True,True,True,True,True
71.0,3.4854,25.0337,2.0,49914.632,1.0,43.2009,9.7524,1.0,True,True,True,True,True,True
22.0,4.7697,43.281,0.0,43910.7964,0.0,36.3877,6.6759,0.0,False,False,False,False,False,True
3.0,3.7679,23.937,0.0,50124.6382,2.0,35.0523,9.2306,1.0,False,False,True,True,True,True
36.0,2.01,44.4504,1.0,27794.7073,2.0,97.6137,2.4991,1.0,True,True,True,True,True,True
57.0,4.4411,36.0003,1.0,89495.0503,1.0,110.7452,7.1088,0.0,False,True,True,True,True,True
32.0,1.5528,49.2603,2.0,39592.0942,1.0,6.5596,5.1985,0.0,False,True,True,True,True,True
3.0,3.3997,47.1689,2.0,27314.2257,1.0,24.538,0.3567,1.0,False,False,False,True,True,True
100.0,1.1767,35.2619,2.0,34273.8769,2.0,75.7843,9.133,1.0,False,True,True,True,True,True
70.0,1.5201,29.3834,1.0,115824.9364,0.0,72.6028,1.5569,0.0,True,True,True,True,True,True
56.0,4.4296,15.4038,1.0,24707.5718,2.0,111.4937,3.3968,1.0,True,True,True,True,True,True
71.0,4.4692,43.1797,1.0,35850.533,0.0,3.3044,2.8639,1.0,True,True,True,True,True,True
87.0,4.1389,26.7856,1.0,83056.8673,0.0,108.5444,8.5838,0.0,True,True,True,True,True,True
3.0,1.8578,45.947,1.0,115384.1178,0.0,58.4763,2.6973,1.0,True,True,True,True,True,True
99.0,2.0468,38.7363,1.0,60546.6353,0.0,50.4839,0.5231,0.0,True,True,True,True,True,True
62.0,2.2854,13.8514,0.0,2380.8088,1.0,57.1045,4.0774,1.0,True,True,True,True,True,True
33.0,2.666,40.465,0.0,15530.6236,0.0,115.1353,3.7233,0.0,True,True,True,True,True,True
77.0,1.5308,13.0115,0.0,13934.9028,2.0,48.6799,7.909,1.0,True,True,True,True,True,True
30.0,0.3125,15.163,0.0,95530.3032,2.0,114.0801,5.905,0.0,True,True,True,True,True,True
6.0,0.3698,38.451,2.0,71480.1523,1.0,119.807,7.1354,0.0,True,True,True,True,True,True
15.0,0.8004,23.7577,2.0,21781.6442,2.0,105.8163,2.3322,0.0,True,True,True,True,True,True
58.0,3.5801,14.0407,0.0,13596.5878,2.0,34.6004,6.6954,1.0,False,False,True,True,True,True
73.0,2.2422,42.4786,1.0,81256.7338,0.0,114.565,4.9777,1.0,True,True,True,True,True,True
97.0,4.5198,31.0447,0.0,17822.3444,0.0,91.7908,8.3014,1.0,True,True,True,False,True,True
20.0,0.9965,45.74,0.0,59565.9286,1.0,14.9156,1.6502,0.0,False,False,False,True,True,True
57.0,2.0522,27.2865,1.0,113237.0339,0.0,5.9815,0.8669,1.0,True,True,True,True,True,True
75.0,0.6968,33.3972,0.0,91921.4879,1.0,115.0132,0.9265,0.0,True,True,True,True,True,True
74.0,0.953,22.5905,1.0,87632.8817,0.0,42.0273,1.9755,1.0,True,True,True,True,True,True
67.0,1.6129,33.7271,0.0,15794.8794,1.0,82.1835,5.9457,0.0,True,True,True,True,True,True
49.0,3.0314,20.118,0.0,45776.6996,1.0,45.5617,2.2478,1.0,True,True,True,True,True,True
4.0,3.9504,13.3571,1.0,86392.0652,1.0,97.2142,5.9445,1.0,True,True,True,True,True,True
19.0,1.4715,22.5296,0.0,98007.0878,2.0,63.7448,7.9995,1.0,True,True,True,True,True,True
66.0,3.275,31.3588,1.0,24521.391,2.0,20.8075,4.7164,1.0,False,False,False,True,True,True
27.0,3.711,26.3853,2.0,8595.7086,0.0,46.7003,2.331,0.0,True,True,True,True,True,True
49.0,0.9208,14.6371,1.0,84169.0467,1.0,117.926,9.8703,0.0,True,True,True,True,True,True
39.0,4.5977,26.5756,0.0,31173.0926,1.0,6.1368,0.2767,0.0,False,True,True,True,True,True
42.0,3.5933,11.6669,2.0,26832.8913,0.0,16.9625,6.2044,0.0,False,False,False,True,True,True
29.0,1.5288,13.2565,2.0,97713.807,2.0,102.6203,0.45,0.0,False,True,True,True,True,True
28.0,0.9766,35.184,2.0,88977.9042,0.0,105.7278,3.6096,0.0,True,True,True,True,True,True
75.0,3.8306,24.5417,0.0,19449.1027,2.0,91.5198,2.0069,0.0,True,True,True,True,True,True
26.0,2.9417,38.727,0.0,12859.1565,2.0,19.573,4.1215,1.0,False,False,False,True,True,True
30.0,4.667,33.1648,0.0,10644.9174,2.0,41.9431,0.4652,1.0,False,True,True,True,True,True
39.0,1.3717,45.9452,2.0,31700.7005,0.0,94.6225,6.9469,0.0,True,True,True,True,True,True
88.0,1.3747,38.9335,0.0,110441.3222,2.0,65.1097,0.5623,1.0,True,True,True,True,True,True
27.0,2.4826,19.454,2.0,14574.5113,2.0,3.3041,1.7683,1.0,True,True,True,True,True,True
74.0,1.3273,20.0197,2.0,63900.0589,2.0,87.7451,2.262,0.0,True,True,True,True,True,True
50.0,2.338,31.3631,2.0,70802.9624,1.0,23.1368,5.7399,1.0,False,False,False,True,True,True
20.0,4.1458,37.828,0.0,69739.7439,1.0,8.574,2.1561,0.0,True,True,True,True,True,True
3.0,4.0739,30.5594,0.0,105592.4897,1.0,67.0505,6.8612,1.0,True,True,True,True,True,True
7.0,0.8921,14.1275,0.0,30551.1766,0.0,61.1445,2.4377,1.0,True,True,True,True,True,True
82.0,2.7491,27.715,2.0,115973.078,1.0,42.4551,0.2151,1.0,False,True,True,True,True,True
37.0,2.2899,19.2886,2.0,63347.6566,2.0,91.9659,8.1284,0.0,False,True,True,True,True,True
72.0,0.5395,35.007,2.0,17758.9749,0.0,60.0743,6.2659,1.0,True,True,True,True,True,True
31.0,1.0353,44.057,0.0,55005.6618,0.0,86.4336,6.3388,0.0,True,True,True,True,True,True
24.0,4.6451,44.885,1.0,28126.0529,0.0,74.1083,6.3141,0.0,False,True,True,True,True,True
6.0,3.8961,19.997,0.0,76047.2441,1.0,96.8646,9.531,1.0,False,False,True,True,True,True
97.0,4.6056,45.9602,0.0,16064.4541,0.0,109.7162,5.7166,0.0,True,True,True,True,True,True
72.0,0.9255,30.9149,1.0,59588.1803,2.0,84.8198,3.1976,1.0,True,True,True,True,True,True
68.0,2.0124,30.5598,1.0,11150.6441,0.0,39.554,1.8276,1.0,True,True,True,True,True,True
71.0,4.8453,34.2999,2.0,32396.4,2.0,76.0658,4.33,1.0,False,True,True,True,True,True
61.0,4.5876,43.0492,1.0,8752.5815,0.0,85.1229,3.7936,1.0,True,True,True,True,True,True
4.0,3.4503,33.9631,0.0,12372.0316,0.0,98.2754,6.0563,1.0,True,True,True,True,True,True
96.0,3.9606,32.2224,0.0,72109.1384,0.0,113.3415,1.7668,1.0,True,True,True,True,True,True
95.0,1.2486,23.7344,2.0,115622.8063,2.0,86.1283,6.118,1.0,True,True,True,True,True,True
49.0,3.0368,21.3162,0.0,19654.1624,2.0,112.5188,4.4375,1.0,True,True,True,True,True,True
23.0,1.7886,49.4678,0.0,19492.6094,1.0,81.1188,8.768,0.0,False,True,True,True,True,True
59.0,1.7417,36.8026,2.0,26373.0116,2.0,33.4287,9.7327,1.0,False,False,False,True,True,True
67.0,3.3578,18.3222,2.0,71486.9994,1.0,75.2611,2.1041,0.0,True,True,True,True,True,True
57.0,1.3346,33.9316,2.0,84521.3083,2.0,42.6096,7.0704,1.0,False,True,True,True,True,True
0.0,0.1124,17.2991,2.0,3783.2797,1.0,71.4648,7.7947,0.0,True,True,True,True,True,True
2.0,3.0387,21.7383,0.0,4288.2439,0.0,1.9105,5.0618,1.0,True,True,True,True,True,True
24.0,3.5018,46.5142,2.0,73468.7455,2.0,115.0535,9.9997,1.0,False,True,True,True,True,True
60.0,1.9587,18.334,2.0,15445.8713,1.0,102.083,8.4372,1.0,False,True,True,True,True,True
68.0,1.9385,13.924,0.0,45899.6924,1.0,33.6289,7.8998,1.0,False,False,False,True,True,True
5.0,3.508,32.8649,0.0,3468.0507,0.0,83.3563,4.8309,0.0,True,True,True,True,True,True
18.0,4.3817,44.5697,2.0,58015.4476,0.0,103.1817,0.8792,1.0,True,True,True,True,True,True
36.0,1.7025,38.6187,1.0,74202.2888,1.0,32.4156,3.4684,0.0,True,True,True,True,True,True
12.0,1.5403,33.6424,0.0,13193.7381,2.0,71.6139,0.7071,0.0,False,True,True,True,True,True
80.0,1.459,29.818,2.0,1973.4867,0.0,70.8818,2.4691,0.0,True,True,True,True,True,True
66.0,4.5696,42.1929,2.0,83753.2157,2.0,60.8224,6.534,0.0,False,False,True,False,False,True
36.0,3.7182,41.1864,0.0,73940.6687,2.0,83.7455,6.7447,0.0,True,True,True,True,True,True
77.0,2.1107,22.0827,0.0,17924.088,0.0,111.1937,8.9792,0.0,True,True,True,True,True,True
45.0,3.4398,21.3253,2.0,70562.902,2.0,48.6316,7.5544,0.0,False,False,True,True,True,True
76.0,1.8612,14.2964,0.0,91793.67,0.0,28.1511,3.7005,1.0,False,False,False,True,True,True
60.0,4.1969,22.1336,2.0,72874.5366,2.0,24.1041,7.372,0.0,False,False,False,True,True,True
74.0,3.2151,17.4874,0.0,97115.4276,0.0,59.7286,0.2843,0.0,True,True,True,True,True,True
44.0,0.9462,13.6497,0.0,81088.9321,1.0,78.4967,6.003,1.0,True,True,True,True,True,True
56.0,4.0118,23.6071,0.0,104519.6407,0.0,42.7675,1.8297,1.0,True,True,True,True,True,True
76.0,1.0915,21.214,2.0,102205.8039,0.0,50.74,2.5936,0.0,True,True,True,True,True,True
16.0,3.9181,18.3627,0.0,100568.1941,1.0,85.6453,2.2792,1.0,True,True,True,True,True,True
10.0,2.3921,47.8527,2.0,88127.4735,0.0,6.309,3.457,0.0,False,True,True,True,True,True
19.0,3.0818,32.3203,2.0,91472.0203,2.0,76.1724,6.863,1.0,True,True,True,True,True,True
46.0,1.0852,29.9596,0.0,15901.4224,2.0,27.5659,7.6686,0.0,False,False,False,True,True,True
38.0,1.5703,17.0164,1.0,79943.0761,0.0,27.6876,5.8802,1.0,False,False,False,True,True,True
9.0,2.737,42.1973,2.0,30262.8113,2.0,101.8934,1.6982,1.0,True,True,True,True,True,True
17.0,2.1558,38.7523,2.0,34819.837,1.0,35.0102,7.7443,1.0,False,True,True,True,True,True
57.0,4.025,32.2957,2.0,112897.8682,0.0,88.0255,3.7336,1.0,True,True,True,True,True,True
97.0,1.8243,16.9872,0.0,59884.7138,0.0,22.3616,2.0089,1.0,False,False,False,True,True,True
92.0,2.2614,40.9408,1.0,112329.8007,2.0,39.4775,9.0442,1.0,False,True,True,True,True,True
38.0,0.5951,20.2354,2.0,30295.5539,1.0,104.0224,9.2432,1.0,False,True,True,True,True,True
79.0,2.54,41.873,1.0,34087.7856,2.0,9.6318,7.4899,1.0,False,True,True,True,True,True
27.0,3.6024,26.1431,1.0,52031.6977,0.0,17.4964,4.2175,1.0,False,False,False,True,True,True
75.0,4.2683,39.2468,2.0,63792.9459,2.0,98.4755,8.323,0.0,False,False,True,True,True,True
25.0,0.1888,31.8321,1.0,25640.6339,1.0,65.0063,5.29,1.0,True,True,True,True,True,True
26.0,1.5565,13.0864,2.0,55123.7917,2.0,18.9702,7.0095,1.0,False,False,False,True,True,True
85.0,3.8317,41.0846,1.0,10864.9683,1.0,77.7187,7.5939,1.0,True,True,True,True,True,True
57.0,0.103,16.7136,1.0,79645.9841,0.0,77.7218,0.7501,1.0,True,True,True,True,True,True
66.0,2.8973,35.6611,2.0,23061.533,2.0,91.237,4.912,1.0,True,True,True,True,True,True
66.0,0.3304,45.3064,2.0,87394.9501,1.0,53.0863,7.5555,1.0,False,True,True,True,True,True
14.0,0.7315,45.7298,0.0,66586.4707,0.0,53.1306,3.1038,0.0,True,True,True,True,True,True
53.0,1.3745,11.4574,0.0,37373.3545,1.0,98.3518,9.3108,0.0,False,False,True,True,True,True
79.0,2.7041,18.2063,1.0,59535.4178,1.0,10.6285,3.2777,0.0,False,False,False,True,True,True
69.0,0.7121,13.6756,0.0,14214.8261,2.0,20.0077,8.9877,1.0,False,False,False,True,True,True
86.0,4.3874,13.8827,0.0,8064.0642,1.0,67.8463,8.8957,0.0,False,True,True,True,True,True
55.0,4.0516,48.7422,2.0,10207.2438,1.0,1.1732,5.9284,0.0,False,False,True,True,True,True
63.0,2.3305,31.9138,2.0,72238.4237,1.0,108.8697,9.767,0.0,False,True,True,True,True,True
16.0,0.7572,37.9666,1.0,100361.7873,0.0,23.1007,4.3016,0.0,False,False,False,True,True,True
21.0,4.3488,11.5649,2.0,56097.2962,1.0,100.849,2.1489,1.0,True,True,True,True,True,True
13.0,2.9218,10.0013,0.0,119968.0567,1.0,57.4873,4.6988,0.0,True,True,True,True,True,True
93.0,4.6374,44.6962,1.0,5539.9439,0.0,115.9656,7.45,1.0,False,True,True,True,True,True
21.0,0.177,23.2668,0.0,32342.4401,1.0,22.0362,5.0299,1.0,False,False,False,True,True,True
73.0,2.7627,19.6769,0.0,51503.6291,2.0,7.4005,3.8045,0.0,False,False,True,True,True,True
72.0,0.2144,42.2854,1.0,46853.1312,2.0,16.4445,1.157,0.0,False,False,False,True,True,True
86.0,0.8168,45.2572,1.0,112257.343,1.0,104.8982,9.0589,0.0,False,True,True,True,True,True
63.0,4.9944,17.8609,0.0,80131.1224,1.0,83.1609,8.7276,0.0,False,False,True,False,True,True
70.0,3.5318,28.4454,0.0,55460.0994,0.0,103.0808,2.6564,0.0,True,True,True,True,True,True
69.0,1.6356,20.9268,1.0,89519.3667,1.0,60.9404,2.2042,0.0,True,True,True,True,True,True
81.0,3.2234,17.4577,0.0,92794.9033,1.0,82.2181,1.8959,0.0,True,True,True,True,True,True
14.0,0.2385,34.7775,1.0,102132.0438,1.0,13.8934,8.6598,1.0,False,False,False,True,True,True
40.0,3.6648,29.2551,2.0,83619.9355,0.0,66.6699,1.821,1.0,True,True,True,True,True,True
89.0,4.4943,35.695,2.0,64160.4169,2.0,82.1032,3.9524,0.0,False,False,False,True,True,True
67.0,3.9326,45.9122,2.0,59362.7727,0.0,11.6718,5.4888,1.0,False,False,True,True,True,True
39.0,0.7829,25.4274,1.0,67907.9014,2.0,71.9433,8.4044,0.0,False,False,True,True,True,True
73.0,0.5358,20.661,2.0,27145.5593,0.0,26.3421,0.7555,0.0,False,False,False,True,True,True
52.0,3.656,25.4829,2.0,60091.89,1.0,55.7365,5.8638,0.0,True,True,True,True,True,True
5.0,2.0322,44.0407,1.0,38570.0937,0.0,91.3112,4.414,0.0,True,True,True,True,True,True
22.0,0.8239,23.8812,1.0,10558.2988,0.0,67.2656,6.7442,0.0,True,True,True,False,True,True
43.0,0.2525,47.6433,2.0,34279.9895,1.0,77.5081,9.444,1.0,False,True,True,True,True,True
7.0,3.0926,13.9158,2.0,57813.4174,2.0,75.77,1.2441,0.0,True,True,True,True,True,True
1.0,1.6442,41.6124,2.0,39480.8692,2.0,85.2737,3.874,0.0,True,True,True,True,True,True
11.0,4.6434,34.0463,0.0,2540.194,2.0,33.0416,3.796,1.0,False,False,False,True,True,True
35.0,3.3808,36.288,1.0,42100.8004,2.0,83.8214,3.4683,1.0,True,True,True,True,True,True
48.0,4.7232,23.763,2.0,114506.2564,1.0,114.4437,9.6643,1.0,False,False,True,True,True,True
100.0,2.5766,49.0387,0.0,117386.9046,1.0,29.2455,4.5765,1.0,False,False,False,True,True,True
67.0,2.7325,29.184,2.0,94554.0308,1.0,107.5474,1.8299,1.0,True,True,True,True,True,True
69.0,0.2382,46.1548,2.0,35718.6788,2.0,34.653,9.1329,0.0,False,True,True,True,True,True
15.0,2.9105,45.269,0.0,69349.6944,2.0,119.1381,2.6307,1.0,True,True,True,True,True,True
0.0,3.3529,20.6536,1.0,79359.7276,2.0,82.773,2.6675,1.0,True,True,True,True,True,True
57.0,1.7038,46.2459,1.0,12100.7298,1.0,82.9119,7.6767,0.0,False,True,True,True,True,True
37.0,2.5878,43.4862,2.0,5157.777,1.0,29.4209,4.6674,0.0,False,False,True,True,True,True
41.0,0.8067,49.5436,2.0,24563.038,0.0,57.7945,8.9586,1.0,True,True,True,True,True,True
93.0,3.6487,30.9211,0.0,107033.3018,2.0,41.5101,3.706,0.0,True,True,True,True,True,True
65.0,2.3559,35.8217,0.0,73785.7905,2.0,64.2622,7.9368,1.0,True,True,True,True,True,True
24.0,0.4647,36.4214,2.0,57369.1951,2.0,107.7713,0.8476,1.0,True,True,True,True,True,True
32.0,2.4839,17.4054,1.0,103730.1762,2.0,73.9824,9.632,1.0,False,False,True,True,True,True
83.0,1.2521,46.3635,1.0,118006.4243,1.0,97.8961,8.9297,0.0,True,True,True,True,True,True
92.0,4.7869,37.9515,2.0,105334.8139,0.0,82.5765,0.572,1.0,True,True,True,True,True,True
19.0,0.1886,13.3269,0.0,102364.2607,1.0,105.0518,3.7429,1.0,True,True,True,True,True,True
88.0,1.9801,20.6183,0.0,19246.9987,1.0,116.7924,4.1256,1.0,True,True,True,True,True,True
78.0,4.4752,14.1137,2.0,76032.7041,1.0,46.4366,0.0935,0.0,False,False,True,False,True,True
